date,campaign_id,revenue,orders
2025-10-13,C034,14125.69,2
2025-10-13,C035,2662.86,1
2025-10-13,C036,0.0,0
2025-10-13,C037,4492.17,1
2025-10-13,C038,11316.810000000001,1
2025-10-13,C039,0.0,0
2025-10-13,C040,3985.23,1
2025-10-14,C001,28089.379999999997,7
2025-10-14,C002,23892.17,3
2025-10-14,C003,52544.99,7
2025-10-14,C004,42983.76,3
2025-10-14,C005,24556.28,3
2025-10-14,C006,0.0,0
2025-10-14,C007,33907.81,5
2025-10-14,C008,44296.020000000004,5
2025-10-14,C009,16625.059999999998,2
2025-10-14,C010,0.0,0
2025-10-14,C011,3298.26,1
2025-10-14,C012,19221.15,4
2025-10-14,C013,6415.45,1
2025-10-14,C014,9072.4,2
2025-10-14,C015,0.0,0
2025-10-14,C016,0.0,0
2025-10-14,C017,0.0,0
2025-10-14,C018,4973.71,1
2025-10-14,C019,11992.16,1
2025-10-14,C020,6617.21,2
2025-10-14,C021,19303.899999999998,2
2025-10-14,C022,0.0,0
2025-10-14,C023,13645.56,4
2025-10-14,C024,1602.55,1
2025-10-14,C025,17489.7,3
2025-10-14,C026,5675.549999999999,1
2025-10-14,C027,14843.039999999999,2
2025-10-14,C028,0.0,0
2025-10-14,C029,23795.25,4
2025-10-14,C030,0.0,0
2025-10-14,C031,0.0,0
2025-10-14,C032,15370.68,2
2025-10-14,C033,519.9,1
2025-10-14,C034,0.0,0
2025-10-14,C035,7440.76,1
2025-10-14,C036,8205.349999999999,1
2025-10-14,C037,11282.12,2
2025-10-14,C038,36509.64,4
2025-10-14,C039,1122.19,1
2025-10-14,C040,0.0,0
2025-10-15,C001,46346.42,6
2025-10-15,C002,33357.15,5
2025-10-15,C003,24530.43,2
2025-10-15,C004,13616.279999999999,4
2025-10-15,C005,4227.87,1
2025-10-15,C006,30507.21,5
2025-10-15,C007,8795.25,2
2025-10-15,C008,12495.470000000001,3
2025-10-15,C009,21405.82,4
2025-10-15,C010,25232.03,4
2025-10-15,C011,18600.19,4
2025-10-15,C012,14084.64,1
2025-10-15,C013,6433.280000000001,3
2025-10-15,C014,26301.42,3
2025-10-15,C015,5033.12,1
2025-10-15,C016,1230.44,1
2025-10-15,C017,12673.47,1
2025-10-15,C018,0.0,0
2025-10-15,C019,0.0,0
2025-10-15,C020,26075.79,3
2025-10-15,C021,2687.46,1
2025-10-15,C022,706.97,1
2025-10-15,C023,5425.8,1
2025-10-15,C024,3892.4700000000003,1
2025-10-15,C025,16978.37,2
2025-10-15,C026,3778.31,1
2025-10-15,C027,0.0,0
2025-10-15,C028,7534.129999999999,1
2025-10-15,C029,16695.0,3
2025-10-15,C030,0.0,0
2025-10-15,C031,2882.59,1
2025-10-15,C032,15205.630000000001,3
2025-10-15,C033,0.0,0
2025-10-15,C034,0.0,0
2025-10-15,C035,0.0,0
2025-10-15,C036,17193.57,2
2025-10-15,C037,12178.95,1
2025-10-15,C038,0.0,0
2025-10-15,C039,22869.780000000002,4
2025-10-15,C040,8996.64,1
2025-10-16,C001,32144.539999999997,4
2025-10-16,C002,41511.2,5
2025-10-16,C003,2862.55,1
2025-10-16,C004,28860.719999999998,4
2025-10-16,C005,7010.93,2
2025-10-16,C006,29506.28,4
2025-10-16,C007,8460.51,2
2025-10-16,C008,47330.420000000006,4
2025-10-16,C009,14022.81,1
2025-10-16,C010,0.0,0
2025-10-16,C011,22250.09,4
2025-10-16,C012,5407.33,1
2025-10-16,C013,10681.16,1
2025-10-16,C014,9437.84,2
2025-10-16,C015,9035.32,2
2025-10-16,C016,7684.91,2
2025-10-16,C017,25038.91,3
2025-10-16,C018,25886.42,4
2025-10-16,C019,4081.38,1
2025-10-16,C020,3061.02,1
2025-10-16,C021,13435.07,1
2025-10-16,C022,4940.700000000001,1
2025-10-16,C023,9634.29,1
2025-10-16,C024,15291.279999999999,3
2025-10-16,C025,0.0,0
2025-10-16,C026,25263.26,3
2025-10-16,C027,0.0,0
2025-10-16,C028,0.0,0
2025-10-16,C029,0.0,0
2025-10-16,C030,0.0,0
2025-10-16,C031,0.0,0
2025-10-16,C032,10215.39,1
2025-10-16,C033,10280.509999999998,2
2025-10-16,C034,8764.57,2
2025-10-16,C035,8365.41,2
2025-10-16,C036,22453.550000000003,4
2025-10-16,C037,16300.8,2
2025-10-16,C038,0.0,0
2025-10-16,C039,0.0,0
2025-10-16,C040,8205.95,1
2025-10-17,C001,35733.77,3
2025-10-17,C002,13275.27,2
2025-10-17,C003,23413.13,3
2025-10-17,C004,27586.54,3
2025-10-17,C005,22322.21,7
2025-10-17,C006,25737.9,5
2025-10-17,C007,12199.460000000001,2
2025-10-17,C008,12258.89,2
2025-10-17,C009,0.0,0
2025-10-17,C010,9967.869999999999,2
2025-10-17,C011,15801.74,3
2025-10-17,C012,12377.71,2
2025-10-17,C013,17417.61,3
2025-10-17,C014,9185.02,2
2025-10-17,C015,0.0,0
2025-10-17,C016,13228.05,2
2025-10-17,C017,5845.0,1
2025-10-17,C018,64146.270000000004,7
2025-10-17,C019,42202.12,3
2025-10-17,C020,11781.23,2
2025-10-17,C021,8489.58,2
2025-10-17,C022,15498.94,1
2025-10-17,C023,0.0,0
2025-10-17,C024,14008.75,2
2025-10-17,C025,0.0,0
2025-10-17,C026,0.0,0
2025-10-17,C027,0.0,0
2025-10-17,C028,0.0,0
2025-10-17,C029,0.0,0
2025-10-17,C030,7957.84,2
2025-10-17,C031,10607.36,1
2025-10-17,C032,19339.86,2
2025-10-17,C033,5595.740000000001,2
2025-10-17,C034,6287.1,1
2025-10-17,C035,13698.14,2
2025-10-17,C036,4308.98,2
2025-10-17,C037,12148.14,1
2025-10-17,C038,0.0,0
2025-10-17,C039,0.0,0
2025-10-17,C040,0.0,0
2025-10-18,C001,13422.17,2
2025-10-18,C002,52801.71,7
2025-10-18,C003,22552.989999999998,4
2025-10-18,C004,36926.189999999995,5
2025-10-18,C005,0.0,0
2025-10-18,C006,35576.44,5
2025-10-18,C007,36637.74,3
2025-10-18,C008,43075.68,5
2025-10-18,C009,11687.64,2
2025-10-18,C010,17221.11,2
2025-10-18,C011,27402.86,5
2025-10-18,C012,40701.97,5
2025-10-18,C013,22291.25,3
2025-10-18,C014,14195.97,1
2025-10-18,C015,6912.179999999999,2
2025-10-18,C016,1939.12,2
2025-10-18,C017,0.0,0
2025-10-18,C018,18221.63,2
2025-10-18,C019,0.0,0
2025-10-18,C020,22269.3,3
2025-10-18,C021,39208.1,3
2025-10-18,C022,11578.380000000001,1
2025-10-18,C023,6305.54,1
2025-10-18,C024,0.0,0
2025-10-18,C025,15525.46,2
2025-10-18,C026,0.0,0
2025-10-18,C027,0.0,0
2025-10-18,C028,14749.17,2
2025-10-18,C029,10705.04,1
2025-10-18,C030,0.0,0
2025-10-18,C031,16514.55,2
2025-10-18,C032,0.0,0
2025-10-18,C033,16230.199999999999,4
2025-10-18,C035,0.0,0
2025-10-18,C036,2721.32,2
2025-10-18,C037,27168.1,3
2025-10-18,C038,7092.17,2
2025-10-18,C039,17943.66,2
2025-10-18,C040,34787.57,3
2025-10-19,C001,19562.68,3
2025-10-19,C002,20165.44,3
2025-10-19,C003,23426.239999999998,3
2025-10-19,C004,4266.3099999999995,1
2025-10-19,C005,34452.7,5
2025-10-19,C006,25710.91,3
2025-10-19,C007,34027.02,5
2025-10-19,C008,30809.149999999998,5
2025-10-19,C009,7781.700000000001,1
2025-10-19,C010,10917.509999999998,2
2025-10-19,C011,0.0,0
2025-10-19,C012,11379.37,2
2025-10-19,C013,18298.65,3
2025-10-19,C014,18430.6,3
2025-10-19,C015,6937.41,1
2025-10-19,C016,18678.02,4
2025-10-19,C017,21836.59,3
2025-10-19,C018,7147.610000000001,1
2025-10-19,C019,17314.77,2
2025-10-19,C020,6850.33,2
2025-10-19,C021,16699.41,3
2025-10-19,C022,31707.82,3
2025-10-19,C023,0.0,0
2025-10-19,C024,23481.46,4
2025-10-19,C025,0.0,0
2025-10-19,C026,0.0,0
2025-10-19,C027,0.0,0
2025-10-19,C028,0.0,0
2025-10-19,C029,0.0,0
2025-10-19,C030,0.0,0
2025-10-19,C031,0.0,0
2025-10-19,C032,0.0,0
2025-10-19,C033,3291.54,1
2025-10-19,C034,0.0,0
2025-10-19,C035,14287.41,2
2025-10-19,C036,6404.75,1
2025-10-19,C037,1072.44,1
2025-10-19,C038,17737.91,2
2025-10-19,C039,23231.0,2
2025-10-19,C040,0.0,0
2025-10-20,C001,46348.56,6
2025-10-20,C002,25564.3,3
2025-10-20,C003,19290.02,2
2025-10-20,C004,36826.28,5
2025-10-20,C005,0.0,0
2025-10-20,C006,12740.56,2
2025-10-20,C007,23378.94,3
2025-10-20,C008,40502.630000000005,6
2025-10-20,C009,15318.06,2
2025-10-20,C010,12564.900000000001,4
2025-10-20,C011,854.28,1
2025-10-20,C012,0.0,0
2025-10-20,C013,4095.58,3
2025-10-20,C014,0.0,0
2025-10-20,C015,17370.97,3
2025-10-20,C016,14007.87,1
2025-10-20,C017,7728.5,2
2025-10-20,C018,28165.54,4
2025-10-20,C019,0.0,0
2025-10-20,C020,0.0,0
2025-10-20,C021,1678.9,1
2025-10-20,C022,0.0,0
2025-10-20,C023,12019.039999999999,2
2025-10-20,C024,28306.27,4
2025-10-20,C025,14701.240000000002,2
2025-10-20,C026,0.0,0
2025-10-20,C027,0.0,0
2025-10-20,C028,0.0,0
2025-10-20,C029,0.0,0
2025-10-20,C030,2553.14,1
2025-10-20,C031,0.0,0
2025-10-20,C032,0.0,0
2025-10-20,C033,2241.8,1
2025-10-20,C034,9847.17,2
2025-10-20,C035,11099.43,1
2025-10-20,C036,0.0,0
2025-10-20,C037,0.0,0
2025-10-20,C038,9339.35,1
2025-10-20,C039,0.0,0
2025-10-20,C040,6359.53,1
2025-10-21,C001,1261.83,2
2025-10-21,C002,38974.67,6
2025-10-21,C003,41783.72,7
2025-10-21,C004,13381.56,2
2025-10-21,C005,13150.169999999998,2
2025-10-21,C006,30007.449999999997,5
2025-10-21,C007,8351.35,2
2025-10-21,C008,23292.85,3
2025-10-21,C009,15170.65,2
2025-10-21,C010,5367.55,2
2025-10-21,C011,20570.04,2
2025-10-21,C012,0.0,0
2025-10-21,C013,20405.93,3
2025-10-21,C014,25278.17,5
2025-10-21,C015,18315.059999999998,3
2025-10-21,C016,2022.88,2
2025-10-21,C017,8548.52,1
2025-10-21,C018,1604.59,1
2025-10-21,C019,10770.369999999999,1
2025-10-21,C020,10016.11,1
2025-10-21,C021,8124.2,1
2025-10-21,C022,0.0,0
2025-10-21,C023,17760.29,2
2025-10-21,C024,0.0,0
2025-10-21,C025,5828.49,1
2025-10-21,C026,0.0,0
2025-10-21,C027,6987.08,1
2025-10-21,C028,0.0,0
2025-10-21,C029,0.0,0
2025-10-21,C030,0.0,0
2025-10-21,C031,6558.46,2
2025-10-21,C032,0.0,0
2025-10-21,C033,8749.349999999999,2
2025-10-21,C034,0.0,0
2025-10-21,C035,12007.78,1
2025-10-21,C036,0.0,0
2025-10-21,C037,19019.410000000003,1
2025-10-21,C038,6484.96,1
2025-10-21,C039,13965.05,2
2025-10-21,C040,0.0,0
2025-10-22,C001,8107.89,1
2025-10-22,C002,37194.07,6
2025-10-22,C003,31262.23,5
2025-10-22,C004,7488.09,1
2025-10-22,C005,2204.22,1
2025-10-22,C006,12966.89,3
2025-10-22,C007,30098.88,4
2025-10-22,C008,63205.46,5
2025-10-22,C009,10624.63,1
2025-10-22,C010,9230.529999999999,1
2025-10-22,C011,0.0,0
2025-10-22,C012,23567.66,2
2025-10-22,C013,0.0,0
2025-10-22,C014,2679.48,1
2025-10-22,C015,0.0,0
2025-10-22,C016,26822.35,3
2025-10-22,C017,18323.77,2
2025-10-22,C018,9228.029999999999,2
2025-10-22,C019,2845.04,1
2025-10-22,C020,0.0,0
2025-10-22,C021,0.0,0
2025-10-22,C022,33170.75,5
2025-10-22,C023,16186.140000000001,2
2025-10-22,C024,21338.420000000002,3
2025-10-22,C025,0.0,0
2025-10-22,C026,1715.4900000000002,1
2025-10-22,C027,0.0,0
2025-10-22,C028,0.0,0
2025-10-22,C029,0.0,0
2025-10-22,C030,3850.44,1
2025-10-22,C031,5647.15,2
2025-10-22,C032,8029.27,2
2025-10-22,C033,18538.16,3
2025-10-22,C034,0.0,0
2025-10-22,C035,0.0,0
2025-10-22,C036,0.0,0
2025-10-22,C037,0.0,0
2025-10-22,C038,0.0,0
2025-10-22,C039,10336.82,1
2025-10-22,C040,33716.22,3
2025-10-23,C001,35782.65,5
2025-10-23,C002,23765.02,3
2025-10-23,C003,25043.829999999998,4
2025-10-23,C004,0.0,0
2025-10-23,C005,28951.53,4
2025-10-23,C006,13035.539999999999,4
2025-10-23,C007,15044.169999999998,2
2025-10-23,C008,36271.07,6
2025-10-23,C009,0.0,0
2025-10-23,C010,1245.49,1
2025-10-23,C011,3935.05,1
2025-10-23,C012,3500.8199999999997,1
2025-10-23,C013,11814.42,2
2025-10-23,C014,10089.51,2
2025-10-23,C015,14061.96,4
2025-10-23,C016,23237.579999999998,5
2025-10-23,C017,17284.899999999998,4
2025-10-23,C018,12782.78,3
2025-10-23,C019,1082.24,1
2025-10-23,C020,24793.260000000002,4
2025-10-23,C021,895.82,1
2025-10-23,C022,35224.15,7
2025-10-23,C023,21733.24,4
2025-10-23,C024,17491.32,5
2025-10-23,C025,6893.13,1
2025-10-23,C026,2165.45,1
2025-10-23,C027,0.0,0
2025-10-23,C028,0.0,0
2025-10-23,C029,15071.16,2
2025-10-23,C030,0.0,0
2025-10-23,C031,19301.42,2
2025-10-23,C032,6139.89,1
2025-10-23,C033,25566.27,3
2025-10-23,C034,0.0,0
2025-10-23,C035,0.0,0
2025-10-23,C036,0.0,0
2025-10-23,C037,6307.92,1
2025-10-23,C038,0.0,0
2025-10-23,C039,5081.52,1
2025-10-23,C040,9522.43,1
2025-10-24,C001,31161.08,4
2025-10-24,C002,50037.21,6
2025-10-24,C003,22287.5,3
2025-10-24,C004,15037.34,3
2025-10-24,C005,17061.15,4
2025-10-24,C006,2226.26,1
2025-10-24,C007,32895.26,4
2025-10-24,C008,43958.33,5
2025-10-24,C009,22711.04,3
2025-10-24,C010,7508.96,2
2025-10-24,C011,19371.13,3
2025-10-24,C012,11214.91,2
2025-10-24,C013,17366.02,2
2025-10-24,C014,18046.51,3
2025-10-24,C015,11303.73,2
2025-10-24,C016,0.0,0
2025-10-24,C017,5052.34,1
2025-10-24,C018,0.0,0
2025-10-24,C019,23952.239999999998,5
2025-10-24,C020,0.0,0
2025-10-24,C021,0.0,0
2025-10-24,C022,13394.7,3
2025-10-24,C023,6183.16,1
2025-10-24,C024,17730.87,4
2025-10-24,C025,8563.97,1
2025-10-24,C026,6409.57,1
2025-10-24,C027,0.0,0
2025-10-24,C028,24148.05,3
2025-10-24,C029,0.0,0
2025-10-24,C030,0.0,0
2025-10-24,C031,14070.7,2
2025-10-24,C032,0.0,0
2025-10-24,C033,0.0,0
2025-10-24,C034,0.0,0
2025-10-24,C035,5144.01,1
2025-10-24,C036,21200.47,3
2025-10-24,C037,0.0,0
2025-10-24,C038,0.0,0
2025-10-24,C039,3282.07,1
2025-10-24,C040,9245.150000000001,1
2025-10-25,C001,50609.229999999996,7
2025-10-25,C002,9184.41,1
2025-10-25,C003,63544.25,6
2025-10-25,C004,35434.47,5
2025-10-25,C005,34754.69,5
2025-10-25,C006,18774.22,3
2025-10-25,C007,22435.6,2
2025-10-25,C008,21325.21,2
2025-10-25,C009,3276.42,1
2025-10-25,C010,10112.869999999999,2
2025-10-25,C011,10459.54,2
2025-10-25,C012,11084.64,2
2025-10-25,C013,24811.69,3
2025-10-25,C014,15483.91,1
2025-10-25,C015,16893.010000000002,2
2025-10-25,C016,9227.489999999998,1
2025-10-25,C017,43605.01,5
2025-10-25,C018,12412.08,1
2025-10-25,C019,2621.26,1
2025-10-25,C020,0.0,0
2025-10-25,C021,14638.57,2
2025-10-25,C022,17619.2,2
2025-10-25,C023,0.0,0
2025-10-25,C024,13088.99,2
2025-10-25,C025,6403.469999999999,1
2025-10-25,C026,986.85,1
2025-10-25,C027,0.0,0
2025-10-25,C028,1061.02,1
2025-10-25,C029,0.0,0
2025-10-25,C030,0.0,0
2025-10-25,C031,0.0,0
2025-10-25,C032,1666.28,1
2025-10-25,C033,9305.52,1
2025-10-25,C034,0.0,0
2025-10-25,C035,5685.04,1
2025-10-25,C036,0.0,0
2025-10-25,C037,9793.09,2
2025-10-25,C038,0.0,0
2025-10-25,C039,17741.23,3
2025-10-25,C040,0.0,0
2025-10-26,C001,15144.93,3
2025-10-26,C002,62476.78,8
2025-10-26,C003,54996.57,4
2025-10-26,C004,22566.44,3
2025-10-26,C005,30076.12,4
2025-10-26,C006,48276.33,5
2025-10-26,C007,29365.329999999998,5
2025-10-26,C008,29037.61,4
2025-10-26,C009,15623.33,2
2025-10-26,C010,18645.7,4
2025-10-26,C011,12712.06,3
2025-10-26,C012,0.0,0
2025-10-26,C013,14344.48,2
2025-10-26,C014,21611.53,3
2025-10-26,C015,0.0,0
2025-10-26,C016,22163.18,3
2025-10-26,C017,24623.25,2
2025-10-26,C018,10680.05,2
2025-10-26,C019,5813.15,1
2025-10-26,C020,11530.31,3
2025-10-26,C021,0.0,0
2025-10-26,C022,25828.510000000002,3
2025-10-26,C023,1906.42,1
2025-10-26,C024,21767.88,3
2025-10-26,C025,8678.28,1
2025-10-26,C026,3659.43,1
2025-10-26,C027,0.0,0
2025-10-26,C028,5015.459999999999,1
2025-10-26,C029,0.0,0
2025-10-26,C030,11552.42,1
2025-10-26,C031,13951.3,2
2025-10-26,C032,0.0,0
2025-10-26,C033,0.0,0
2025-10-26,C034,25832.0,3
2025-10-26,C035,7274.13,1
2025-10-26,C036,3366.57,1
2025-10-26,C037,9578.64,2
2025-10-26,C038,6797.19,1
2025-10-26,C039,0.0,0
2025-10-26,C040,0.0,0
2025-10-27,C001,67478.92,7
2025-10-27,C002,39944.21,7
2025-10-27,C003,4331.54,1
2025-10-27,C004,70643.19,7
2025-10-27,C005,32245.95,2
2025-10-27,C006,34652.41,3
2025-10-27,C007,64232.229999999996,6
2025-10-27,C008,14140.9,2
2025-10-27,C009,9307.59,3
2025-10-27,C010,5221.73,2
2025-10-27,C011,24583.07,3
2025-10-27,C012,0.0,0
2025-10-27,C013,0.0,0
2025-10-27,C014,21595.61,3
2025-10-27,C015,21777.71,2
2025-10-27,C016,29916.72,4
2025-10-27,C017,34678.340000000004,7
2025-10-27,C018,43156.04,8
2025-10-27,C019,28399.87,4
2025-10-27,C020,10831.18,2
2025-10-27,C021,0.0,0
2025-10-27,C022,26718.18,6
2025-10-27,C023,11856.81,1
2025-10-27,C024,11993.06,2
2025-10-27,C025,1555.51,1
2025-10-27,C026,0.0,0
2025-10-27,C027,0.0,0
2025-10-27,C028,0.0,0
2025-10-27,C029,0.0,0
2025-10-27,C030,11583.8,2
2025-10-27,C031,816.59,1
2025-10-27,C032,6947.78,1
2025-10-27,C033,23226.03,4
2025-10-27,C034,43326.32,6
2025-10-27,C035,6999.9,1
2025-10-27,C036,30053.54,3
2025-10-27,C037,17946.45,3
2025-10-27,C038,4845.8099999999995,2
2025-10-27,C039,10133.029999999999,1
2025-10-27,C040,3835.04,2
2025-10-28,C001,9334.380000000001,2
2025-10-28,C002,15539.609999999999,2
2025-10-28,C003,48631.16,6
2025-10-28,C004,0.0,0
2025-10-28,C005,56201.86,4
2025-10-28,C006,19291.26,4
2025-10-28,C007,52774.11,7
2025-10-28,C008,43712.63,6
2025-10-28,C009,0.0,0
2025-10-28,C010,54092.45,7
2025-10-28,C011,3072.63,1
2025-10-28,C012,9724.05,2
2025-10-28,C013,20863.29,1
2025-10-28,C014,10510.47,2
2025-10-28,C015,5142.12,1
2025-10-28,C016,15554.71,2
2025-10-28,C017,0.0,0
2025-10-28,C018,22800.96,2
2025-10-28,C019,0.0,0
2025-10-28,C020,2642.2,1
2025-10-28,C021,10298.78,2
2025-10-28,C022,3133.22,1
2025-10-28,C023,8381.18,1
2025-10-28,C024,28653.47,2
2025-10-28,C025,0.0,0
2025-10-28,C026,12826.61,3
2025-10-28,C027,3720.7200000000003,1
2025-10-28,C028,0.0,0
2025-10-28,C029,0.0,0
2025-10-28,C030,3410.39,1
2025-10-28,C031,0.0,0
2025-10-28,C032,0.0,0
2025-10-28,C033,0.0,0
2025-10-28,C034,0.0,0
2025-10-28,C035,0.0,0
2025-10-28,C036,0.0,0
2025-10-28,C037,3841.3500000000004,2
2025-10-28,C038,25991.97,2
2025-10-28,C039,0.0,0
2025-10-28,C040,0.0,0
2025-10-29,C001,30154.29,5
2025-10-29,C002,9913.16,2
2025-10-29,C003,26070.1,3
2025-10-29,C004,56886.92,7
2025-10-29,C005,30749.42,3
2025-10-29,C006,53179.51,7
2025-10-29,C007,29750.95,4
2025-10-29,C008,22634.85,4
2025-10-29,C009,5541.46,2
2025-10-29,C010,9334.87,3
2025-10-29,C011,0.0,0
2025-10-29,C012,13251.529999999999,3
2025-10-29,C013,17279.81,2
2025-10-29,C014,15638.76,4
2025-10-29,C015,28004.32,4
2025-10-29,C016,10530.099999999999,2
2025-10-29,C017,8969.880000000001,2
2025-10-29,C018,0.0,0
2025-10-29,C019,6896.58,1
2025-10-29,C020,0.0,0
2025-10-29,C021,27914.55,5
2025-10-29,C022,21985.339999999997,2
2025-10-29,C023,3209.18,1
2025-10-29,C024,1374.65,1
2025-10-29,C025,0.0,0
2025-10-29,C026,10412.67,1
2025-10-29,C027,9756.15,1
2025-10-29,C028,0.0,0
2025-10-29,C029,3752.4,1
2025-10-29,C030,0.0,0
2025-10-29,C031,11130.990000000002,1
2025-10-29,C032,30262.86,3
2025-10-29,C033,1861.8600000000001,1
2025-10-29,C034,22374.94,3
2025-10-29,C035,9330.960000000001,1
2025-10-29,C036,3903.16,1
2025-10-29,C037,0.0,0
2025-10-29,C038,8437.380000000001,2
2025-10-29,C039,0.0,0
2025-10-29,C040,0.0,0
2025-10-30,C001,11145.08,3
2025-10-30,C002,9236.28,2
2025-10-30,C003,21566.21,2
2025-10-30,C004,23645.18,3
2025-10-30,C005,31266.32,7
2025-10-30,C006,34928.96,8
2025-10-30,C007,30753.559999999998,5
2025-10-30,C008,24244.65,3
2025-10-30,C009,4958.64,2
2025-10-30,C010,6813.58,2
2025-10-30,C011,3209.65,2
2025-10-30,C012,2679.3199999999997,1
2025-10-30,C013,4014.8999999999996,1
2025-10-30,C014,27159.39,4
2025-10-30,C015,3503.7000000000003,1
2025-10-30,C016,20443.82,3
2025-10-30,C017,12095.54,1
2025-10-30,C018,14510.54,1
2025-10-30,C019,5411.29,2
2025-10-30,C020,10395.99,2
2025-10-30,C021,1600.4299999999998,1
2025-10-30,C022,0.0,0
2025-10-30,C023,19197.36,2
2025-10-30,C024,2474.34,1
2025-10-30,C025,2665.04,1
2025-10-30,C026,0.0,0
2025-10-30,C027,7851.82,1
2025-10-30,C028,0.0,0
2025-10-30,C029,0.0,0
2025-10-30,C030,3450.57,1
2025-10-30,C031,10547.32,1
2025-10-30,C032,0.0,0
2025-10-30,C033,3932.96,1
2025-10-30,C034,1621.44,1
2025-10-30,C035,18341.25,2
2025-10-30,C036,4670.17,1
2025-10-30,C037,0.0,0
2025-10-30,C038,17660.47,2
2025-10-30,C039,0.0,0
2025-10-30,C040,0.0,0
2025-10-31,C001,19470.510000000002,4
2025-10-31,C002,38492.58,4
2025-10-31,C003,7896.04,1
2025-10-31,C004,4129.7699999999995,1
2025-10-31,C005,40638.6,5
2025-10-31,C006,51360.15,6
2025-10-31,C007,18899.08,3
2025-10-31,C008,34667.83,5
2025-10-31,C009,11709.619999999999,1
2025-10-31,C010,18429.77,3
2025-10-31,C011,0.0,0
2025-10-31,C012,12621.310000000001,3
2025-10-31,C013,9451.21,1
2025-10-31,C014,18907.34,4
2025-10-31,C015,40035.88,5
2025-10-31,C016,0.0,0
2025-10-31,C017,0.0,0
2025-10-31,C018,615.55,1
2025-10-31,C019,9511.45,1
2025-10-31,C020,0.0,0
2025-10-31,C021,9002.82,2
2025-10-31,C022,6124.68,1
2025-10-31,C023,17267.18,2
2025-10-31,C024,11153.970000000001,3
2025-10-31,C025,4565.99,1
2025-10-31,C026,0.0,0
2025-10-31,C027,7736.97,1
2025-10-31,C028,2591.58,1
2025-10-31,C029,8720.44,1
2025-10-31,C030,0.0,0
2025-10-31,C031,20056.95,1
2025-10-31,C032,0.0,0
2025-10-31,C033,4289.86,1
2025-10-31,C034,13735.15,2
2025-10-31,C035,9033.08,1
2025-10-31,C036,6863.74,1
2025-10-31,C037,11738.54,2
2025-10-31,C038,0.0,0
2025-10-31,C039,6103.099999999999,2
2025-10-31,C040,0.0,0
2025-11-01,C001,39100.51,7
2025-11-01,C002,49190.78,6
2025-11-01,C003,24640.35,5
2025-11-01,C004,55505.27,9
2025-11-01,C005,16889.8,4
2025-11-01,C006,23872.64,2
2025-11-01,C007,20490.530000000002,3
2025-11-01,C008,18220.1,3
2025-11-01,C009,0.0,0
2025-11-01,C010,21537.04,2
2025-11-01,C011,15152.91,3
2025-11-01,C012,945.74,1
2025-11-01,C013,0.0,0
2025-11-01,C014,16756.58,2
2025-11-01,C015,27088.27,4
2025-11-01,C016,1672.9499999999998,1
2025-11-01,C017,23979.56,3
2025-11-01,C018,23777.75,4
2025-11-01,C019,2749.3,1
2025-11-01,C020,16418.65,3
2025-11-01,C021,17555.8,3
2025-11-01,C022,25720.940000000002,2
2025-11-01,C023,0.0,0
2025-11-01,C024,5416.8,2
2025-11-01,C025,2483.2799999999997,1
2025-11-01,C026,17226.69,2
2025-11-01,C027,3635.6600000000003,1
2025-11-01,C028,0.0,0
2025-11-01,C029,17302.15,2
2025-11-01,C030,0.0,0
2025-11-01,C031,0.0,0
2025-11-01,C032,5960.3,1
2025-11-01,C033,11411.46,1
2025-11-01,C034,0.0,0
2025-11-01,C035,7742.25,2
2025-11-01,C036,16333.36,3
2025-11-01,C037,13968.71,3
2025-11-01,C038,1428.64,1
2025-11-01,C039,10097.529999999999,2
2025-11-01,C040,0.0,0
2025-11-02,C001,19112.72,3
2025-11-02,C002,40070.950000000004,4
2025-11-02,C003,39908.14,4
2025-11-02,C004,73687.89,9
2025-11-02,C005,49004.56,8
2025-11-02,C006,28959.96,2
2025-11-02,C007,26308.359999999997,5
2025-11-02,C008,19192.36,3
2025-11-02,C009,0.0,0
2025-11-02,C010,10803.36,3
2025-11-02,C011,8979.11,2
2025-11-02,C012,24097.73,3
2025-11-02,C013,36012.26,3
2025-11-02,C014,9193.18,3
2025-11-02,C015,7813.49,2
2025-11-02,C016,18218.32,3
2025-11-02,C017,0.0,0
2025-11-02,C018,10530.44,1
2025-11-02,C019,0.0,0
2025-11-02,C020,18933.7,2
2025-11-02,C021,72606.37,11
2025-11-02,C022,13812.93,2
2025-11-02,C023,19637.77,3
2025-11-02,C024,46223.2,8
2025-11-02,C025,11425.369999999999,3
2025-11-02,C026,0.0,0
2025-11-02,C027,7022.67,1
2025-11-02,C028,22505.989999999998,3
2025-11-02,C029,5579.49,1
2025-11-02,C030,8718.36,1
2025-11-02,C031,13401.87,2
2025-11-02,C032,938.81,1
2025-11-02,C033,43107.4,6
2025-11-02,C034,0.0,0
2025-11-02,C035,6266.34,1
2025-11-02,C036,6416.360000000001,1
2025-11-02,C037,0.0,0
2025-11-02,C038,21568.65,4
2025-11-02,C039,6942.42,1
2025-11-02,C040,16681.8,3
2025-11-03,C001,23595.92,5
2025-11-03,C002,13509.89,2
2025-11-03,C003,32672.35,4
2025-11-03,C004,1558.1,1
2025-11-03,C005,21665.72,6
2025-11-03,C006,15941.7,1
2025-11-03,C007,25308.89,5
2025-11-03,C008,24756.18,5
2025-11-03,C009,20697.600000000002,2
